33.3	0	8.44E-09	0.00094336	0.814519048	0	0	0	3.762E-08
33.4	0	7.1E-09	0.000832611	0.761031628	0	0	0	1.57E-08
33.5	0	5.96E-09	0.000734542	0.710523069	0	0	0	6.37E-09
33.6	0	4.99E-09	0.000647745	0.662871063	0	0	0	2.45E-09
33.7	0	4.16E-09	0.000570962	0.617954969	0	0	0	8.5E-10
33.8	0	3.46E-09	0.00050307	0.575656056	0	0	0	2.2E-10
33.9	0	2.86E-09	0.000443068	0.535857737	0	0	0	0
34	0	2.35E-09	0.000390063	0.498445511	0	0	0	0
34.1	0	1.91E-09	0.000343261	0.463307709	0	0	0	0
34.2	0	1.54E-09	0.000301955	0.430335075	0	0	0	0
34.3	0	1.23E-09	0.000265515	0.399421334	0	0	0	0
